fecha,producto_id,codigo,producto,categoria,origen,precio,costo,cantidad_vendida,ingreso
2026-07-04,DS-P019,FER-019,Bombillo LED 12 W,Eléctrico,sintetico,75.00,44.00,7,525.00
2026-07-04,DS-P020,FER-020,"Codo PVC 1/2"" x 90°",Plomería,sintetico,9.00,5.40,10,90.00
2026-07-04,DS-P021,FER-021,"Tee PVC 1/2""",Plomería,sintetico,11.00,6.60,17,187.00
2026-07-04,DS-P022,FER-022,Pegamento PVC 1/4 galón,Plomería,sintetico,148.00,98.00,2,296.00
2026-07-04,DS-P023,FER-023,"Llave de paso 1/2""",Plomería,sintetico,138.00,92.00,1,138.00
2026-07-04,DS-P024,FER-024,Grifo metálico para lavamanos,Plomería,sintetico,395.00,268.00,0,0.00
2026-07-04,DS-P025,FER-025,"Alicate universal 8""",Herramientas,sintetico,168.00,104.00,0,0.00
2026-07-04,DS-P026,FER-026,Destornillador de estrella #2,Herramientas,sintetico,58.00,34.00,1,58.00
2026-07-04,DS-P027,FER-027,"Llave ajustable 10""",Herramientas,sintetico,215.00,142.00,0,0.00
2026-07-04,DS-P028,FER-028,"Taladro percutor 1/2"" 750 W",Herramientas Eléctricas,sintetico,1650.00,1245.00,0,0.00
2026-07-04,DS-P029,FER-029,"Pulidora angular 4-1/2""",Herramientas Eléctricas,sintetico,1390.00,1040.00,0,0.00
2026-07-04,DS-P030,FER-030,"Sierra circular 7-1/4""",Herramientas Eléctricas,sintetico,2750.00,2190.00,0,0.00
2026-07-04,DS-P031,FER-031,Rotomartillo SDS 800 W,Herramientas Eléctricas,sintetico,3950.00,3120.00,0,0.00
2026-07-04,DS-P032,FER-032,Pintura de aceite color 1 galón,Pinturas,sintetico,465.00,332.00,1,465.00
2026-07-04,DS-P033,FER-033,Diluyente (thinner) 1 galón,Pinturas,sintetico,195.00,138.00,2,390.00
2026-07-04,DS-P034,FER-034,"Brocha 3""",Pinturas,sintetico,62.00,35.00,4,248.00
2026-07-04,DS-P035,FER-035,"Rodillo 9"" con bandeja",Pinturas,sintetico,142.00,96.00,6,852.00
2026-07-04,DS-P036,FER-036,"Clavo de acero 2-1/2"" (libra)",Tornillería,sintetico,34.00,21.00,9,306.00
2026-07-04,DS-P037,FER-037,"Perno hexagonal 3/8"" x 3"" con tuerca",Tornillería,sintetico,14.00,8.10,2,28.00
2026-07-04,DS-P038,FER-038,"Taquete plástico 1/4"" (bolsa 100 u)",Tornillería,sintetico,56.00,31.00,0,0.00
2026-07-04,DS-P039,FER-039,"Bisagra de acero 3"" (par)",Cerrajería,sintetico,48.00,29.00,1,48.00
2026-07-04,DS-P040,FER-040,Cerradura de pomo para puerta,Cerrajería,sintetico,390.00,262.00,2,780.00
2026-07-04,DS-P041,FER-041,Pala cuadrada con mango,Jardinería,sintetico,238.00,171.00,0,0.00
2026-07-04,DS-P042,FER-042,"Machete 22""",Jardinería,sintetico,132.00,86.00,4,528.00
2026-07-04,DS-P043,FER-043,Rastrillo metálico 16 dientes,Jardinería,sintetico,175.00,118.00,0,0.00
2026-07-04,DS-P044,FER-044,"Manguera de jardín 1/2"" x 15 m",Jardinería,sintetico,310.00,205.00,0,0.00
2026-07-04,DS-P045,FER-045,Guantes de cuero (par),Seguridad,sintetico,95.00,58.00,1,95.00
2026-07-04,DS-P046,FER-046,Lentes de seguridad claros,Seguridad,sintetico,65.00,37.00,2,130.00
2026-07-04,DS-P047,FER-047,Casco de seguridad,Seguridad,sintetico,179.00,124.00,1,179.00
2026-07-04,DS-P048,FER-048,Silicón transparente 280 ml,Adhesivos y Selladores,sintetico,98.00,62.00,2,196.00
2026-07-04,DS-P049,FER-049,Adhesivo de contacto 1/4 galón,Adhesivos y Selladores,sintetico,225.00,158.00,1,225.00
2026-07-04,DS-P050,FER-050,Pegamento epóxico 2 componentes,Adhesivos y Selladores,sintetico,115.00,71.00,0,0.00
2026-07-04,9acb88c2-673a-4ca9-b665-b129976958bd,HER-001,Martillo de uña 16 oz,Herramientas,sistema,185.00,120.00,1,185.00
2026-07-04,92e71d63-18a8-434d-843c-bf74be57070f,HER-002,Cinta métrica 5 m,Herramientas,sistema,78.00,45.00,6,468.00
2026-07-04,765694c8-9734-462c-a35f-797118e2e09e,PIN-001,Pintura acrílica blanca 1 galón,Pinturas,sistema,385.00,280.00,2,770.00
2026-07-04,e6d66d11-b7e0-4153-81fa-62a11cef4515,PLO-001,"Tubo PVC 1/2"" x 6 m",Plomería,sistema,96.00,61.00,2,192.00
2026-07-04,0b4327ce-a267-40d8-bc6b-74ab7d775d30,TOR-001,"Tornillo para madera 1"" (caja 100 u)",Tornillería,sistema,42.00,26.00,8,336.00
2026-07-05,ccc1fa5f-09b9-486c-8a74-3dfa0298911a,CEM-001,Cemento gris 42.5 kg,Construcción,sistema,245.00,198.00,0,0.00
2026-07-05,0952bcea-dcc1-484d-b422-b1a41871f4be,CER-001,Candado de bronce 40 mm,Cerrajería,sistema,145.00,92.00,0,0.00
2026-07-05,126b5449-9df4-496e-a1b9-f527a5ea0c0a,CER-023,Candado de bronce 40 mm,Cerrajería,sistema,120.00,90.00,0,0.00
2026-07-05,30cf2d34-7ddc-45a8-9eac-4a9fc4cfa3f5,ELE-001,Cable THHN #12 (rollo 100 m),Eléctrico,sistema,1150.00,890.00,0,0.00
2026-07-05,DS-P010,FER-010,Mortero seco 40 kg,Construcción,sintetico,165.00,128.00,0,0.00
2026-07-05,DS-P011,FER-011,Pegamento para cerámica 20 kg,Construcción,sintetico,210.00,158.00,0,0.00
2026-07-05,DS-P012,FER-012,Impermeabilizante acrílico 1 galón,Construcción,sintetico,520.00,385.00,0,0.00
2026-07-05,DS-P013,FER-013,Malla electrosoldada 6x6 (lámina),Construcción,sintetico,690.00,548.00,0,0.00
2026-07-05,DS-P014,FER-014,Alambre de amarre (libra),Construcción,sintetico,38.00,24.00,0,0.00
2026-07-05,DS-P015,FER-015,Tomacorriente doble polarizado,Eléctrico,sintetico,68.00,41.00,0,0.00
2026-07-05,DS-P016,FER-016,Interruptor sencillo,Eléctrico,sintetico,55.00,33.00,0,0.00
2026-07-05,DS-P017,FER-017,Breaker 20 A enchufable,Eléctrico,sintetico,188.00,132.00,0,0.00
2026-07-05,DS-P018,FER-018,"Cinta aislante 3/4"" x 20 m",Eléctrico,sintetico,32.00,17.00,0,0.00
2026-07-05,DS-P019,FER-019,Bombillo LED 12 W,Eléctrico,sintetico,75.00,44.00,0,0.00
2026-07-05,DS-P020,FER-020,"Codo PVC 1/2"" x 90°",Plomería,sintetico,9.00,5.40,0,0.00
2026-07-05,DS-P021,FER-021,"Tee PVC 1/2""",Plomería,sintetico,11.00,6.60,0,0.00
2026-07-05,DS-P022,FER-022,Pegamento PVC 1/4 galón,Plomería,sintetico,148.00,98.00,0,0.00
2026-07-05,DS-P023,FER-023,"Llave de paso 1/2""",Plomería,sintetico,138.00,92.00,0,0.00
2026-07-05,DS-P024,FER-024,Grifo metálico para lavamanos,Plomería,sintetico,395.00,268.00,0,0.00
2026-07-05,DS-P025,FER-025,"Alicate universal 8""",Herramientas,sintetico,168.00,104.00,0,0.00
2026-07-05,DS-P026,FER-026,Destornillador de estrella #2,Herramientas,sintetico,58.00,34.00,0,0.00
2026-07-05,DS-P027,FER-027,"Llave ajustable 10""",Herramientas,sintetico,215.00,142.00,0,0.00
2026-07-05,DS-P028,FER-028,"Taladro percutor 1/2"" 750 W",Herramientas Eléctricas,sintetico,1650.00,1245.00,0,0.00
2026-07-05,DS-P029,FER-029,"Pulidora angular 4-1/2""",Herramientas Eléctricas,sintetico,1390.00,1040.00,0,0.00
2026-07-05,DS-P030,FER-030,"Sierra circular 7-1/4""",Herramientas Eléctricas,sintetico,2750.00,2190.00,0,0.00
2026-07-05,DS-P031,FER-031,Rotomartillo SDS 800 W,Herramientas Eléctricas,sintetico,3950.00,3120.00,0,0.00
2026-07-05,DS-P032,FER-032,Pintura de aceite color 1 galón,Pinturas,sintetico,465.00,332.00,0,0.00
2026-07-05,DS-P033,FER-033,Diluyente (thinner) 1 galón,Pinturas,sintetico,195.00,138.00,0,0.00
2026-07-05,DS-P034,FER-034,"Brocha 3""",Pinturas,sintetico,62.00,35.00,0,0.00
2026-07-05,DS-P035,FER-035,"Rodillo 9"" con bandeja",Pinturas,sintetico,142.00,96.00,0,0.00
2026-07-05,DS-P036,FER-036,"Clavo de acero 2-1/2"" (libra)",Tornillería,sintetico,34.00,21.00,0,0.00
2026-07-05,DS-P037,FER-037,"Perno hexagonal 3/8"" x 3"" con tuerca",Tornillería,sintetico,14.00,8.10,0,0.00
2026-07-05,DS-P038,FER-038,"Taquete plástico 1/4"" (bolsa 100 u)",Tornillería,sintetico,56.00,31.00,0,0.00
2026-07-05,DS-P039,FER-039,"Bisagra de acero 3"" (par)",Cerrajería,sintetico,48.00,29.00,0,0.00
2026-07-05,DS-P040,FER-040,Cerradura de pomo para puerta,Cerrajería,sintetico,390.00,262.00,0,0.00
2026-07-05,DS-P041,FER-041,Pala cuadrada con mango,Jardinería,sintetico,238.00,171.00,0,0.00
2026-07-05,DS-P042,FER-042,"Machete 22""",Jardinería,sintetico,132.00,86.00,0,0.00
2026-07-05,DS-P043,FER-043,Rastrillo metálico 16 dientes,Jardinería,sintetico,175.00,118.00,0,0.00
2026-07-05,DS-P044,FER-044,"Manguera de jardín 1/2"" x 15 m",Jardinería,sintetico,310.00,205.00,0,0.00
2026-07-05,DS-P045,FER-045,Guantes de cuero (par),Seguridad,sintetico,95.00,58.00,0,0.00
2026-07-05,DS-P046,FER-046,Lentes de seguridad claros,Seguridad,sintetico,65.00,37.00,0,0.00
2026-07-05,DS-P047,FER-047,Casco de seguridad,Seguridad,sintetico,179.00,124.00,0,0.00
2026-07-05,DS-P048,FER-048,Silicón transparente 280 ml,Adhesivos y Selladores,sintetico,98.00,62.00,0,0.00
2026-07-05,DS-P049,FER-049,Adhesivo de contacto 1/4 galón,Adhesivos y Selladores,sintetico,225.00,158.00,0,0.00
2026-07-05,DS-P050,FER-050,Pegamento epóxico 2 componentes,Adhesivos y Selladores,sintetico,115.00,71.00,0,0.00
2026-07-05,9acb88c2-673a-4ca9-b665-b129976958bd,HER-001,Martillo de uña 16 oz,Herramientas,sistema,185.00,120.00,0,0.00
2026-07-05,92e71d63-18a8-434d-843c-bf74be57070f,HER-002,Cinta métrica 5 m,Herramientas,sistema,78.00,45.00,0,0.00
2026-07-05,765694c8-9734-462c-a35f-797118e2e09e,PIN-001,Pintura acrílica blanca 1 galón,Pinturas,sistema,385.00,280.00,0,0.00
2026-07-05,e6d66d11-b7e0-4153-81fa-62a11cef4515,PLO-001,"Tubo PVC 1/2"" x 6 m",Plomería,sistema,96.00,61.00,0,0.00
2026-07-05,0b4327ce-a267-40d8-bc6b-74ab7d775d30,TOR-001,"Tornillo para madera 1"" (caja 100 u)",Tornillería,sistema,42.00,26.00,0,0.00
2026-07-06,ccc1fa5f-09b9-486c-8a74-3dfa0298911a,CEM-001,Cemento gris 42.5 kg,Construcción,sistema,245.00,198.00,9,2205.00
2026-07-06,0952bcea-dcc1-484d-b422-b1a41871f4be,CER-001,Candado de bronce 40 mm,Cerrajería,sistema,145.00,92.00,6,870.00
2026-07-06,126b5449-9df4-496e-a1b9-f527a5ea0c0a,CER-023,Candado de bronce 40 mm,Cerrajería,sistema,120.00,90.00,4,480.00
2026-07-06,30cf2d34-7ddc-45a8-9eac-4a9fc4cfa3f5,ELE-001,Cable THHN #12 (rollo 100 m),Eléctrico,sistema,1150.00,890.00,0,0.00
2026-07-06,DS-P010,FER-010,Mortero seco 40 kg,Construcción,sintetico,165.00,128.00,0,0.00
2026-07-06,DS-P011,FER-011,Pegamento para cerámica 20 kg,Construcción,sintetico,210.00,158.00,1,210.00
2026-07-06,DS-P012,FER-012,Impermeabilizante acrílico 1 galón,Construcción,sintetico,520.00,385.00,0,0.00
2026-07-06,DS-P013,FER-013,Malla electrosoldada 6x6 (lámina),Construcción,sintetico,690.00,548.00,0,0.00
2026-07-06,DS-P014,FER-014,Alambre de amarre (libra),Construcción,sintetico,38.00,24.00,6,228.00
2026-07-06,DS-P015,FER-015,Tomacorriente doble polarizado,Eléctrico,sintetico,68.00,41.00,1,68.00
2026-07-06,DS-P016,FER-016,Interruptor sencillo,Eléctrico,sintetico,55.00,33.00,2,110.00
2026-07-06,DS-P017,FER-017,Breaker 20 A enchufable,Eléctrico,sintetico,188.00,132.00,0,0.00
2026-07-06,DS-P018,FER-018,"Cinta aislante 3/4"" x 20 m",Eléctrico,sintetico,32.00,17.00,8,256.00
2026-07-06,DS-P019,FER-019,Bombillo LED 12 W,Eléctrico,sintetico,75.00,44.00,10,750.00
2026-07-06,DS-P020,FER-020,"Codo PVC 1/2"" x 90°",Plomería,sintetico,9.00,5.40,3,27.00
2026-07-06,DS-P021,FER-021,"Tee PVC 1/2""",Plomería,sintetico,11.00,6.60,6,66.00
2026-07-06,DS-P022,FER-022,Pegamento PVC 1/4 galón,Plomería,sintetico,148.00,98.00,2,296.00
2026-07-06,DS-P023,FER-023,"Llave de paso 1/2""",Plomería,sintetico,138.00,92.00,2,276.00
2026-07-06,DS-P024,FER-024,Grifo metálico para lavamanos,Plomería,sintetico,395.00,268.00,1,395.00
2026-07-06,DS-P025,FER-025,"Alicate universal 8""",Herramientas,sintetico,168.00,104.00,0,0.00
2026-07-06,DS-P026,FER-026,Destornillador de estrella #2,Herramientas,sintetico,58.00,34.00,4,232.00
2026-07-06,DS-P027,FER-027,"Llave ajustable 10""",Herramientas,sintetico,215.00,142.00,1,215.00
2026-07-06,DS-P028,FER-028,"Taladro percutor 1/2"" 750 W",Herramientas Eléctricas,sintetico,1650.00,1245.00,0,0.00
2026-07-06,DS-P029,FER-029,"Pulidora angular 4-1/2""",Herramientas Eléctricas,sintetico,1390.00,1040.00,0,0.00
2026-07-06,DS-P030,FER-030,"Sierra circular 7-1/4""",Herramientas Eléctricas,sintetico,2750.00,2190.00,0,0.00
2026-07-06,DS-P031,FER-031,Rotomartillo SDS 800 W,Herramientas Eléctricas,sintetico,3950.00,3120.00,0,0.00
2026-07-06,DS-P032,FER-032,Pintura de aceite color 1 galón,Pinturas,sintetico,465.00,332.00,2,930.00
2026-07-06,DS-P033,FER-033,Diluyente (thinner) 1 galón,Pinturas,sintetico,195.00,138.00,0,0.00
2026-07-06,DS-P034,FER-034,"Brocha 3""",Pinturas,sintetico,62.00,35.00,0,0.00
2026-07-06,DS-P035,FER-035,"Rodillo 9"" con bandeja",Pinturas,sintetico,142.00,96.00,1,142.00
2026-07-06,DS-P036,FER-036,"Clavo de acero 2-1/2"" (libra)",Tornillería,sintetico,34.00,21.00,3,102.00
2026-07-06,DS-P037,FER-037,"Perno hexagonal 3/8"" x 3"" con tuerca",Tornillería,sintetico,14.00,8.10,3,42.00
2026-07-06,DS-P038,FER-038,"Taquete plástico 1/4"" (bolsa 100 u)",Tornillería,sintetico,56.00,31.00,2,112.00
2026-07-06,DS-P039,FER-039,"Bisagra de acero 3"" (par)",Cerrajería,sintetico,48.00,29.00,0,0.00
2026-07-06,DS-P040,FER-040,Cerradura de pomo para puerta,Cerrajería,sintetico,390.00,262.00,0,0.00
2026-07-06,DS-P041,FER-041,Pala cuadrada con mango,Jardinería,sintetico,238.00,171.00,0,0.00
2026-07-06,DS-P042,FER-042,"Machete 22""",Jardinería,sintetico,132.00,86.00,5,660.00
2026-07-06,DS-P043,FER-043,Rastrillo metálico 16 dientes,Jardinería,sintetico,175.00,118.00,1,175.00
2026-07-06,DS-P044,FER-044,"Manguera de jardín 1/2"" x 15 m",Jardinería,sintetico,310.00,205.00,0,0.00
2026-07-06,DS-P045,FER-045,Guantes de cuero (par),Seguridad,sintetico,95.00,58.00,0,0.00
2026-07-06,DS-P046,FER-046,Lentes de seguridad claros,Seguridad,sintetico,65.00,37.00,1,65.00
2026-07-06,DS-P047,FER-047,Casco de seguridad,Seguridad,sintetico,179.00,124.00,0,0.00
2026-07-06,DS-P048,FER-048,Silicón transparente 280 ml,Adhesivos y Selladores,sintetico,98.00,62.00,0,0.00
2026-07-06,DS-P049,FER-049,Adhesivo de contacto 1/4 galón,Adhesivos y Selladores,sintetico,225.00,158.00,1,225.00
2026-07-06,DS-P050,FER-050,Pegamento epóxico 2 componentes,Adhesivos y Selladores,sintetico,115.00,71.00,2,230.00
2026-07-06,9acb88c2-673a-4ca9-b665-b129976958bd,HER-001,Martillo de uña 16 oz,Herramientas,sistema,185.00,120.00,3,555.00
2026-07-06,92e71d63-18a8-434d-843c-bf74be57070f,HER-002,Cinta métrica 5 m,Herramientas,sistema,78.00,45.00,0,0.00
2026-07-06,765694c8-9734-462c-a35f-797118e2e09e,PIN-001,Pintura acrílica blanca 1 galón,Pinturas,sistema,385.00,280.00,0,0.00
2026-07-06,e6d66d11-b7e0-4153-81fa-62a11cef4515,PLO-001,"Tubo PVC 1/2"" x 6 m",Plomería,sistema,96.00,61.00,11,1056.00
2026-07-06,0b4327ce-a267-40d8-bc6b-74ab7d775d30,TOR-001,"Tornillo para madera 1"" (caja 100 u)",Tornillería,sistema,42.00,26.00,5,210.00
2026-07-07,ccc1fa5f-09b9-486c-8a74-3dfa0298911a,CEM-001,Cemento gris 42.5 kg,Construcción,sistema,245.00,198.00,6,1470.00
2026-07-07,0952bcea-dcc1-484d-b422-b1a41871f4be,CER-001,Candado de bronce 40 mm,Cerrajería,sistema,145.00,92.00,6,870.00
2026-07-07,126b5449-9df4-496e-a1b9-f527a5ea0c0a,CER-023,Candado de bronce 40 mm,Cerrajería,sistema,120.00,90.00,2,240.00
2026-07-07,30cf2d34-7ddc-45a8-9eac-4a9fc4cfa3f5,ELE-001,Cable THHN #12 (rollo 100 m),Eléctrico,sistema,1150.00,890.00,1,1150.00
2026-07-07,DS-P010,FER-010,Mortero seco 40 kg,Construcción,sintetico,165.00,128.00,0,0.00
2026-07-07,DS-P011,FER-011,Pegamento para cerámica 20 kg,Construcción,sintetico,210.00,158.00,1,210.00
2026-07-07,DS-P012,FER-012,Impermeabilizante acrílico 1 galón,Construcción,sintetico,520.00,385.00,0,0.00
2026-07-07,DS-P013,FER-013,Malla electrosoldada 6x6 (lámina),Construcción,sintetico,690.00,548.00,0,0.00
2026-07-07,DS-P014,FER-014,Alambre de amarre (libra),Construcción,sintetico,38.00,24.00,6,228.00
2026-07-07,DS-P015,FER-015,Tomacorriente doble polarizado,Eléctrico,sintetico,68.00,41.00,1,68.00
2026-07-07,DS-P016,FER-016,Interruptor sencillo,Eléctrico,sintetico,55.00,33.00,0,0.00
2026-07-07,DS-P017,FER-017,Breaker 20 A enchufable,Eléctrico,sintetico,188.00,132.00,1,188.00
2026-07-07,DS-P018,FER-018,"Cinta aislante 3/4"" x 20 m",Eléctrico,sintetico,32.00,17.00,8,256.00
2026-07-07,DS-P019,FER-019,Bombillo LED 12 W,Eléctrico,sintetico,75.00,44.00,2,150.00
2026-07-07,DS-P020,FER-020,"Codo PVC 1/2"" x 90°",Plomería,sintetico,9.00,5.40,23,207.00
2026-07-07,DS-P021,FER-021,"Tee PVC 1/2""",Plomería,sintetico,11.00,6.60,2,22.00
2026-07-07,DS-P022,FER-022,Pegamento PVC 1/4 galón,Plomería,sintetico,148.00,98.00,3,444.00
2026-07-07,DS-P023,FER-023,"Llave de paso 1/2""",Plomería,sintetico,138.00,92.00,1,138.00
2026-07-07,DS-P024,FER-024,Grifo metálico para lavamanos,Plomería,sintetico,395.00,268.00,0,0.00
2026-07-07,DS-P025,FER-025,"Alicate universal 8""",Herramientas,sintetico,168.00,104.00,2,336.00
2026-07-07,DS-P026,FER-026,Destornillador de estrella #2,Herramientas,sintetico,58.00,34.00,1,58.00
2026-07-07,DS-P027,FER-027,"Llave ajustable 10""",Herramientas,sintetico,215.00,142.00,0,0.00
2026-07-07,DS-P028,FER-028,"Taladro percutor 1/2"" 750 W",Herramientas Eléctricas,sintetico,1650.00,1245.00,0,0.00
2026-07-07,DS-P029,FER-029,"Pulidora angular 4-1/2""",Herramientas Eléctricas,sintetico,1390.00,1040.00,0,0.00
2026-07-07,DS-P030,FER-030,"Sierra circular 7-1/4""",Herramientas Eléctricas,sintetico,2750.00,2190.00,0,0.00
2026-07-07,DS-P031,FER-031,Rotomartillo SDS 800 W,Herramientas Eléctricas,sintetico,3950.00,3120.00,0,0.00
2026-07-07,DS-P032,FER-032,Pintura de aceite color 1 galón,Pinturas,sintetico,465.00,332.00,0,0.00
2026-07-07,DS-P033,FER-033,Diluyente (thinner) 1 galón,Pinturas,sintetico,195.00,138.00,1,195.00
2026-07-07,DS-P034,FER-034,"Brocha 3""",Pinturas,sintetico,62.00,35.00,0,0.00
2026-07-07,DS-P035,FER-035,"Rodillo 9"" con bandeja",Pinturas,sintetico,142.00,96.00,1,142.00
2026-07-07,DS-P036,FER-036,"Clavo de acero 2-1/2"" (libra)",Tornillería,sintetico,34.00,21.00,3,102.00
2026-07-07,DS-P037,FER-037,"Perno hexagonal 3/8"" x 3"" con tuerca",Tornillería,sintetico,14.00,8.10,4,56.00
2026-07-07,DS-P038,FER-038,"Taquete plástico 1/4"" (bolsa 100 u)",Tornillería,sintetico,56.00,31.00,0,0.00
2026-07-07,DS-P039,FER-039,"Bisagra de acero 3"" (par)",Cerrajería,sintetico,48.00,29.00,0,0.00
2026-07-07,DS-P040,FER-040,Cerradura de pomo para puerta,Cerrajería,sintetico,390.00,262.00,0,0.00
2026-07-07,DS-P041,FER-041,Pala cuadrada con mango,Jardinería,sintetico,238.00,171.00,0,0.00
2026-07-07,DS-P042,FER-042,"Machete 22""",Jardinería,sintetico,132.00,86.00,1,132.00
2026-07-07,DS-P043,FER-043,Rastrillo metálico 16 dientes,Jardinería,sintetico,175.00,118.00,0,0.00
2026-07-07,DS-P044,FER-044,"Manguera de jardín 1/2"" x 15 m",Jardinería,sintetico,310.00,205.00,1,310.00
2026-07-07,DS-P045,FER-045,Guantes de cuero (par),Seguridad,sintetico,95.00,58.00,3,285.00
2026-07-07,DS-P046,FER-046,Lentes de seguridad claros,Seguridad,sintetico,65.00,37.00,0,0.00
2026-07-07,DS-P047,FER-047,Casco de seguridad,Seguridad,sintetico,179.00,124.00,1,179.00
2026-07-07,DS-P048,FER-048,Silicón transparente 280 ml,Adhesivos y Selladores,sintetico,98.00,62.00,1,98.00
2026-07-07,DS-P049,FER-049,Adhesivo de contacto 1/4 galón,Adhesivos y Selladores,sintetico,225.00,158.00,0,0.00
2026-07-07,DS-P050,FER-050,Pegamento epóxico 2 componentes,Adhesivos y Selladores,sintetico,115.00,71.00,1,115.00
2026-07-07,9acb88c2-673a-4ca9-b665-b129976958bd,HER-001,Martillo de uña 16 oz,Herramientas,sistema,185.00,120.00,4,740.00
2026-07-07,92e71d63-18a8-434d-843c-bf74be57070f,HER-002,Cinta métrica 5 m,Herramientas,sistema,78.00,45.00,5,390.00
2026-07-07,765694c8-9734-462c-a35f-797118e2e09e,PIN-001,Pintura acrílica blanca 1 galón,Pinturas,sistema,385.00,280.00,3,1155.00
2026-07-07,e6d66d11-b7e0-4153-81fa-62a11cef4515,PLO-001,"Tubo PVC 1/2"" x 6 m",Plomería,sistema,96.00,61.00,3,288.00
2026-07-07,0b4327ce-a267-40d8-bc6b-74ab7d775d30,TOR-001,"Tornillo para madera 1"" (caja 100 u)",Tornillería,sistema,42.00,26.00,12,504.00
2026-07-08,ccc1fa5f-09b9-486c-8a74-3dfa0298911a,CEM-001,Cemento gris 42.5 kg,Construcción,sistema,245.00,198.00,5,1225.00
2026-07-08,0952bcea-dcc1-484d-b422-b1a41871f4be,CER-001,Candado de bronce 40 mm,Cerrajería,sistema,145.00,92.00,1,145.00
2026-07-08,126b5449-9df4-496e-a1b9-f527a5ea0c0a,CER-023,Candado de bronce 40 mm,Cerrajería,sistema,120.00,90.00,1,120.00
2026-07-08,30cf2d34-7ddc-45a8-9eac-4a9fc4cfa3f5,ELE-001,Cable THHN #12 (rollo 100 m),Eléctrico,sistema,1150.00,890.00,0,0.00
2026-07-08,DS-P010,FER-010,Mortero seco 40 kg,Construcción,sintetico,165.00,128.00,0,0.00
2026-07-08,DS-P011,FER-011,Pegamento para cerámica 20 kg,Construcción,sintetico,210.00,158.00,1,210.00
2026-07-08,DS-P012,FER-012,Impermeabilizante acrílico 1 galón,Construcción,sintetico,520.00,385.00,1,520.00
2026-07-08,DS-P013,FER-013,Malla electrosoldada 6x6 (lámina),Construcción,sintetico,690.00,548.00,0,0.00
2026-07-08,DS-P014,FER-014,Alambre de amarre (libra),Construcción,sintetico,38.00,24.00,1,38.00
2026-07-08,DS-P015,FER-015,Tomacorriente doble polarizado,Eléctrico,sintetico,68.00,41.00,5,340.00
2026-07-08,DS-P016,FER-016,Interruptor sencillo,Eléctrico,sintetico,55.00,33.00,1,55.00
2026-07-08,DS-P017,FER-017,Breaker 20 A enchufable,Eléctrico,sintetico,188.00,132.00,3,564.00
2026-07-08,DS-P018,FER-018,"Cinta aislante 3/4"" x 20 m",Eléctrico,sintetico,32.00,17.00,2,64.00
2026-07-08,DS-P019,FER-019,Bombillo LED 12 W,Eléctrico,sintetico,75.00,44.00,4,300.00
2026-07-08,DS-P020,FER-020,"Codo PVC 1/2"" x 90°",Plomería,sintetico,9.00,5.40,22,198.00
2026-07-08,DS-P021,FER-021,"Tee PVC 1/2""",Plomería,sintetico,11.00,6.60,6,66.00
2026-07-08,DS-P022,FER-022,Pegamento PVC 1/4 galón,Plomería,sintetico,148.00,98.00,0,0.00
2026-07-08,DS-P023,FER-023,"Llave de paso 1/2""",Plomería,sintetico,138.00,92.00,0,0.00
2026-07-08,DS-P024,FER-024,Grifo metálico para lavamanos,Plomería,sintetico,395.00,268.00,2,790.00
2026-07-08,DS-P025,FER-025,"Alicate universal 8""",Herramientas,sintetico,168.00,104.00,1,168.00
2026-07-08,DS-P026,FER-026,Destornillador de estrella #2,Herramientas,sintetico,58.00,34.00,2,116.00
2026-07-08,DS-P027,FER-027,"Llave ajustable 10""",Herramientas,sintetico,215.00,142.00,1,215.00
2026-07-08,DS-P028,FER-028,"Taladro percutor 1/2"" 750 W",Herramientas Eléctricas,sintetico,1650.00,1245.00,0,0.00
2026-07-08,DS-P029,FER-029,"Pulidora angular 4-1/2""",Herramientas Eléctricas,sintetico,1390.00,1040.00,0,0.00
2026-07-08,DS-P030,FER-030,"Sierra circular 7-1/4""",Herramientas Eléctricas,sintetico,2750.00,2190.00,0,0.00
2026-07-08,DS-P031,FER-031,Rotomartillo SDS 800 W,Herramientas Eléctricas,sintetico,3950.00,3120.00,0,0.00
2026-07-08,DS-P032,FER-032,Pintura de aceite color 1 galón,Pinturas,sintetico,465.00,332.00,0,0.00
2026-07-08,DS-P033,FER-033,Diluyente (thinner) 1 galón,Pinturas,sintetico,195.00,138.00,0,0.00
2026-07-08,DS-P034,FER-034,"Brocha 3""",Pinturas,sintetico,62.00,35.00,1,62.00
2026-07-08,DS-P035,FER-035,"Rodillo 9"" con bandeja",Pinturas,sintetico,142.00,96.00,1,142.00
2026-07-08,DS-P036,FER-036,"Clavo de acero 2-1/2"" (libra)",Tornillería,sintetico,34.00,21.00,2,68.00
2026-07-08,DS-P037,FER-037,"Perno hexagonal 3/8"" x 3"" con tuerca",Tornillería,sintetico,14.00,8.10,0,0.00
2026-07-08,DS-P038,FER-038,"Taquete plástico 1/4"" (bolsa 100 u)",Tornillería,sintetico,56.00,31.00,1,56.00
2026-07-08,DS-P039,FER-039,"Bisagra de acero 3"" (par)",Cerrajería,sintetico,48.00,29.00,1,48.00
2026-07-08,DS-P040,FER-040,Cerradura de pomo para puerta,Cerrajería,sintetico,390.00,262.00,0,0.00
2026-07-08,DS-P041,FER-041,Pala cuadrada con mango,Jardinería,sintetico,238.00,171.00,0,0.00
